Time 0T1NLcPm 0T1NUcPm 0T1PRcPm n0T1NLcPm n0T1NUcPm n0T1PRcPm 0T1NLcNm 0T1NUcNm 0T1PRcNm n0T1NLcNm n0T1NUcNm n0T1PRcNm 0T2NLcPm 0T2NUcPm 0T2PRcPm n0T2NLcPm n0T2NUcPm n0T2PRcPm 0T2NLcNm 0T2NUcNm 0T2PRcNm n0T2NLcNm n0T2NUcNm n0T2PRcNm 
-239.00000	 12.49168	 18.66479	 15.27815	 18.23871	 17.18425	 17.53932	 17.68610	 18.09205	 18.77243	 18.31783	 18.69532	 17.55198	 15.40656	 16.77150	 16.86633	 15.16306	 13.46834	 18.85845	 16.41268	 17.48075	 16.05582	 17.43637	 17.01901	 16.26436	
-238.00000	 12.52039	 18.67124	 15.25505	 18.21306	 17.17943	 17.52632	 17.65522	 18.07323	 18.75701	 18.32878	 18.67185	 17.51345	 15.41365	 16.73755	 16.81822	 15.21983	 13.43965	 18.86731	 16.38603	 17.44815	 16.05798	 17.43412	 17.00421	 16.25137	
-237.00000	 12.55093	 18.67772	 15.23273	 18.18722	 17.17450	 17.51334	 17.62555	 18.05375	 18.74089	 18.33862	 18.64778	 17.47586	 15.42152	 16.70405	 16.77034	 15.27557	 13.41165	 18.87522	 16.35984	 17.41574	 16.06129	 17.43177	 16.98911	 16.23814	
-236.00000	 12.58326	 18.68420	 15.21122	 18.16121	 17.16942	 17.50040	 17.59705	 18.03359	 18.72406	 18.34740	 18.62310	 17.43926	 15.43017	 16.67104	 16.72271	 15.33016	 13.38435	 18.88211	 16.33417	 17.38353	 16.06569	 17.42929	 16.97370	 16.22467	
-235.00000	 12.61733	 18.69066	 15.19052	 18.13504	 17.16419	 17.48747	 17.56967	 18.01272	 18.70654	 18.35516	 18.59778	 17.40366	 15.43961	 16.63851	 16.67538	 15.38347	 13.35775	 18.88788	 16.30907	 17.35152	 16.07112	 17.42668	 16.95799	 16.21097	
-234.00000	 12.65309	 18.69707	 15.17065	 18.10873	 17.15879	 17.47458	 17.54336	 17.99114	 18.68836	 18.36193	 18.57181	 17.36909	 15.44983	 16.60649	 16.62839	 15.43541	 13.33185	 18.89244	 16.28457	 17.31973	 16.07752	 17.42393	 16.94197	 16.19703	
-233.00000	 12.69047	 18.70341	 15.15163	 18.08231	 17.15321	 17.46171	 17.51808	 17.96883	 18.66951	 18.36776	 18.54517	 17.33558	 15.46083	 16.57498	 16.58177	 15.48587	 13.30666	 18.89570	 16.26074	 17.28816	 16.08483	 17.42103	 16.92565	 16.18286	
-232.00000	 12.72940	 18.70963	 15.13345	 18.05578	 17.14744	 17.44887	 17.49377	 17.94578	 18.65002	 18.37270	 18.51786	 17.30314	 15.47260	 16.54400	 16.53555	 15.53473	 13.28216	 18.89756	 16.23762	 17.25681	 16.09299	 17.41796	 16.90902	 16.16847	
-231.00000	 12.76982	 18.71573	 15.11614	 18.02917	 17.14144	 17.43605	 17.47038	 17.92199	 18.62989	 18.37678	 18.48987	 17.27179	 15.48514	 16.51356	 16.48976	 15.58190	 13.25836	 18.89793	 16.21525	 17.22571	 16.10193	 17.41471	 16.89210	 16.15385	
-230.00000	 12.81164	 18.72166	 15.09970	 18.00250	 17.13522	 17.42325	 17.44784	 17.89746	 18.60914	 18.38005	 18.46118	 17.24155	 15.49843	 16.48366	 16.44444	 15.62728	 13.23525	 18.89672	 16.19367	 17.19485	 16.11157	 17.41128	 16.87487	 16.13901	
